0600:,0601:,0602:,2966:,0611:,8002:,2861:,1231:,0607:,0605:,2968:,2969:,2970:,2971:,2972:,2973:,2974:,2975:,2976:,3070:,3071:,3072:,3073:,3074:,3075:,0604:,0613:,0620:,2979:,0615:,0674:,0618:,0619:,0614:,0616:,0623:
6,4,322781,3,2,000040,20241213,21401,0,0,20241212,030039,20241212,030421,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44000,0,2,1,1230,0,0,0,407,501,0
6,4,322781,3,2,000040,20241213,21475,0,0,20241212,030039,20241212,031927,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44100,0,3,1,1230,0,0,0,555,682,0
6,4,322781,3,2,000040,20241213,21520,0,0,20241212,030039,20241212,032839,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44200,0,4,1,1230,0,0,0,767,944,0
6,4,322781,3,2,000040,20241213,21400,0,0,20241212,030039,20241212,030417,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44300,0,4,1,1230,0,0,0,765,941,0
6,4,322781,3,2,000040,20241213,21403,0,0,20241212,030039,20241212,030431,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44400,0,2,1,1230,0,0,0,400,492,0
6,4,322781,3,2,000040,20241213,21438,0,0,20241212,030039,20241212,031149,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44500,0,4,1,1230,0,0,0,690,848,0
6,4,322781,3,2,000040,20241213,21524,0,0,20241212,030039,20241212,032906,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44600,0,4,1,1230,0,0,0,746,917,0
6,4,322781,3,2,000040,20241213,21481,0,0,20241212,030039,20241212,032034,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44700,0,3,1,1230,0,0,0,535,658,0
6,4,322781,3,2,000040,20241213,21443,0,0,20241212,030039,20241212,031225,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44800,0,1,1,1230,0,0,0,194,239,0
6,4,322781,3,2,000040,20241213,21405,0,0,20241212,030039,20241212,030437,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,44900,0,1,1,1230,0,0,0,193,237,0
6,4,322781,3,2,000040,20241213,21521,0,0,20241212,030039,20241212,032846,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45000,0,3,1,1230,0,0,0,616,758,0
6,4,322781,3,2,000040,20241213,21588,0,0,20241212,030039,20241212,033812,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45100,0,1,1,1230,0,0,0,186,229,0
6,4,322781,3,2,000040,20241213,21406,0,0,20241212,030039,20241212,030443,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45200,0,2,1,1230,0,0,0,374,460,0
6,4,322781,3,2,000040,20241213,21436,0,0,20241212,030039,20241212,031131,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45300,0,4,1,1230,0,0,0,725,892,0
6,4,322781,3,2,000040,20241213,21408,0,0,20241212,030039,20241212,030540,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45400,0,3,1,1230,0,0,0,561,690,0
6,4,322781,3,2,000040,20241213,21555,0,0,20241212,030039,20241212,033511,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45600,0,2,1,1230,0,0,0,378,465,0
6,4,322781,3,2,000040,20241213,21472,0,0,20241212,030039,20241212,031851,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45800,0,6,1,1230,0,0,0,1180,1451,0
6,4,322781,3,2,000040,20241213,21589,0,0,20241212,030039,20241212,033816,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,45900,0,2,1,1230,0,0,0,357,440,0
6,4,322781,3,2,000040,20241213,21585,0,0,20241212,030039,20241212,033755,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46000,0,1,1,1230,0,0,0,192,236,0
6,4,322781,3,2,000040,20241213,21503,0,0,20241212,030039,20241212,032321,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46100,0,2,1,1230,0,0,0,407,500,0
6,4,322781,3,2,000040,20241213,21561,0,0,20241212,030039,20241212,033540,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46200,0,3,1,1230,0,0,0,542,667,0
6,4,322781,3,2,000040,20241213,21552,0,0,20241212,030039,20241212,033456,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46300,0,2,1,1230,0,0,0,393,483,0
6,4,322781,3,2,000040,20241213,21560,0,0,20241212,030039,20241212,033532,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46400,0,1,1,1230,0,0,0,171,210,0
6,4,322781,3,2,000040,20241213,21519,0,0,20241212,030039,20241212,032828,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46600,0,4,1,1230,0,0,0,700,861,0
6,4,322781,3,2,000040,20241213,21498,0,0,20241212,030039,20241212,032250,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46700,0,2,1,1230,0,0,0,399,491,0
6,4,322781,3,2,000040,20241213,21556,0,0,20241212,030039,20241212,033516,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,46800,0,2,1,1230,0,0,0,364,447,0
6,4,322781,3,2,000040,20241213,21478,0,0,20241212,030039,20241212,031944,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47000,0,4,1,1230,0,0,0,794,977,0
6,4,322781,3,2,000040,20241213,21577,0,0,20241212,030039,20241212,033709,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47100,0,3,1,1230,0,0,0,605,743,0
6,4,322781,3,2,000040,20241213,21554,0,0,20241212,030039,20241212,033506,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47200,0,2,1,1230,0,0,0,365,449,0
6,4,322781,3,2,000040,20241213,21587,0,0,20241212,030039,20241212,033809,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47300,0,4,1,1230,0,0,0,707,869,0
6,4,322781,3,2,000040,20241213,21402,0,0,20241212,030039,20241212,030426,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47400,0,2,1,1230,0,0,0,372,457,0
6,4,322781,3,2,000040,20241213,21562,0,0,20241212,030039,20241212,033545,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47500,0,2,1,1230,0,0,0,359,442,0
6,4,322781,3,2,000040,20241213,21500,0,0,20241212,030039,20241212,032303,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47600,0,3,1,1230,0,0,0,589,724,0
6,4,322781,3,2,000040,20241213,21518,0,0,20241212,030039,20241212,032643,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47700,0,4,1,1230,0,0,0,807,992,0
6,4,322781,3,2,000040,20241213,21604,0,0,20241212,030039,20241212,034154,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47800,0,1,1,1230,0,0,0,214,263,0
6,4,322781,3,2,000040,20241213,21611,0,0,20241212,030039,20241212,034234,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,47900,0,2,1,1230,0,0,0,354,436,0
6,4,322781,3,2,000040,20241213,21579,0,0,20241212,030039,20241212,033727,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,48000,0,6,1,1230,0,0,0,1214,1494,0
6,4,322781,3,2,000040,20241213,21612,0,0,20241212,030039,20241212,034236,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,48200,0,1,1,1230,0,0,0,192,236,0
6,4,322781,3,2,000040,20241213,21547,0,0,20241212,030039,20241212,033426,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,48300,0,5,1,1230,0,0,0,990,1217,0
6,4,322781,3,2,000040,20241213,21610,0,0,20241212,030039,20241212,034229,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,48600,0,2,1,1230,0,0,0,381,469,0
6,4,322781,3,2,000040,20241213,21470,0,0,20241212,030039,20241212,031551,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,48700,0,2,1,1230,0,0,0,355,436,0
6,4,322781,3,2,000040,20241213,21616,0,0,20241212,030039,20241212,034423,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,48800,0,1,1,1230,0,0,0,177,218,0
6,4,322781,3,2,000040,20241213,21605,0,0,20241212,030039,20241212,034159,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,48900,0,2,1,1230,0,0,0,355,437,0
6,4,322781,3,2,000040,20241213,21609,0,0,20241212,030039,20241212,034224,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,49200,0,2,1,1230,0,0,0,391,481,0
6,4,322781,3,2,000040,20241213,21559,0,0,20241212,030039,20241212,033530,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,49300,0,2,1,1230,0,0,0,358,441,0
6,4,322781,3,2,000040,20241213,21614,0,0,20241212,030039,20241212,034244,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,49400,0,1,1,1230,0,0,0,177,218,0
6,4,322781,3,2,000040,20241213,21608,0,0,20241212,030039,20241212,034218,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,49500,0,2,1,1230,0,0,0,370,455,0
6,4,322781,3,2,000040,20241213,21549,0,0,20241212,030039,20241212,033443,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,251100,0,2,1,1230,0,0,0,404,497,0
6,4,322781,3,2,000040,20241213,21389,0,0,20241212,030039,20241212,030304,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,251200,0,3,1,1230,0,0,0,540,664,0
6,4,322781,3,2,000040,20241213,21581,0,0,20241212,030039,20241212,033742,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,251500,0,2,1,1230,0,0,0,338,416,0
6,4,322781,3,2,000040,20241213,21531,0,0,20241212,030039,20241212,032942,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,251600,0,2,1,1230,0,0,0,343,421,0
6,4,322781,3,2,000040,20241213,21463,0,0,20241212,030039,20241212,031459,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,251800,0,4,1,1230,0,0,0,763,939,0
6,4,322781,3,2,000040,20241213,21393,0,0,20241212,030039,20241212,030325,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,252700,0,2,1,1230,0,0,0,356,438,0
6,4,322781,3,2,000040,20241213,21396,0,0,20241212,030039,20241212,030340,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,253100,0,2,1,1230,0,0,0,392,482,0
6,4,322781,3,2,000040,20241213,21578,0,0,20241212,030039,20241212,033713,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,253700,0,2,1,1230,0,0,0,357,439,0
6,4,322781,3,2,000040,20241213,21569,0,0,20241212,030039,20241212,033626,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,254800,0,3,1,1230,0,0,0,580,713,0
6,4,322781,3,2,000040,20241213,21615,0,0,20241212,030039,20241212,034358,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,255900,0,2,1,1230,0,0,0,372,458,0
6,4,322781,3,2,000040,20241213,21566,0,0,20241212,030039,20241212,033610,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,300000,0,2,1,1230,0,0,0,377,463,0
6,4,322781,3,2,000040,20241213,21386,0,0,20241212,030039,20241212,030248,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,300100,0,2,1,1230,0,0,0,356,437,0
6,4,322781,3,2,000040,20241213,21425,0,0,20241212,030039,20241212,030959,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,300200,0,5,1,1230,0,0,0,954,1174,0
6,4,322781,3,2,000040,20241213,21383,0,0,20241212,030039,20241212,030230,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,300300,0,1,1,1230,0,0,0,161,198,0
6,4,322781,3,2,000040,20241213,21541,0,0,20241212,030039,20241212,033030,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,300600,0,1,1,1230,0,0,0,151,186,0
6,4,322781,3,2,000040,20241213,21414,0,0,20241212,030039,20241212,030616,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,301000,0,3,1,1230,0,0,0,573,705,0
6,4,322781,3,2,000040,20241213,21428,0,0,20241212,030039,20241212,031023,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,301100,0,6,1,1230,0,0,0,1198,1473,0
6,4,322781,3,2,000040,20241213,21380,0,0,20241212,030039,20241212,030203,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,301200,0,2,1,1230,0,0,0,393,484,0
6,4,322781,3,2,000040,20241213,21415,0,0,20241212,030039,20241212,030630,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,301600,0,6,1,1230,0,0,0,1187,1460,0
6,4,322781,3,2,000040,20241213,21461,0,0,20241212,030039,20241212,031439,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,301700,0,2,1,1230,0,0,0,353,434,0
6,4,322781,3,2,000040,20241213,21460,0,0,20241212,030039,20241212,031435,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,301800,0,5,1,1230,0,0,0,848,1042,0
6,4,322781,3,2,000040,20241213,21466,0,0,20241212,030039,20241212,031521,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,302000,0,3,1,1230,0,0,0,523,643,0
6,4,322781,3,2,000040,20241213,21465,0,0,20241212,030039,20241212,031513,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,302200,0,2,1,1230,0,0,0,399,491,0
6,4,322781,3,2,000040,20241213,21420,0,0,20241212,030039,20241212,030703,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,302600,0,3,1,1230,0,0,0,590,726,0
6,4,322781,3,2,000040,20241213,21422,0,0,20241212,030039,20241212,030715,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,303000,0,3,1,1230,0,0,0,643,791,0
6,4,322781,3,2,000040,20241213,21488,0,0,20241212,030039,20241212,032151,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,303100,0,8,1,1230,0,0,0,1548,1903,0
6,4,322781,3,2,000040,20241213,21458,0,0,20241212,030039,20241212,031413,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,303300,0,5,1,1230,0,0,0,955,1174,0
6,4,322781,3,2,000040,20241213,21487,0,0,20241212,030039,20241212,032116,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,303500,0,2,1,1230,0,0,0,370,455,0
6,4,322781,3,2,000040,20241213,21516,0,0,20241212,030039,20241212,032514,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,303600,0,6,1,1230,0,0,0,1119,1376,0
6,4,322781,3,2,000040,20241213,21509,0,0,20241212,030039,20241212,032403,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,304100,0,6,1,1230,0,0,0,1170,1439,0
6,4,322781,3,2,000040,20241213,21567,0,0,20241212,030039,20241212,033613,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,304200,0,1,1,1230,0,0,0,242,298,0
6,4,322781,3,2,000040,20241213,21464,0,0,20241212,030039,20241212,031508,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,304400,0,4,1,1230,0,0,0,826,1017,0
6,4,322781,3,2,000040,20241213,21565,0,0,20241212,030039,20241212,033606,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,305000,0,4,1,1230,0,0,0,702,864,0
6,4,322781,3,2,000040,20241213,21455,0,0,20241212,030039,20241212,031346,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,306100,0,2,1,1230,0,0,0,373,459,0
6,4,322781,3,2,000040,20241213,21489,0,0,20241212,030039,20241212,032153,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,306300,0,1,1,1230,0,0,0,218,268,0
6,4,322781,3,2,000040,20241213,21572,0,0,20241212,030039,20241212,033637,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,306400,0,2,1,1230,0,0,0,382,470,0
6,4,322781,3,2,000040,20241213,21576,0,0,20241212,030039,20241212,033701,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,306600,0,2,1,1230,0,0,0,396,487,0
6,4,322781,3,2,000040,20241213,21603,0,0,20241212,030039,20241212,034151,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,306900,0,6,1,1230,0,0,0,1128,1389,0
6,4,322781,3,2,000040,20241213,21452,0,0,20241212,030039,20241212,031327,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,307000,0,4,1,1230,0,0,0,724,891,0
6,4,322781,3,2,000040,20241213,21600,0,0,20241212,030039,20241212,034004,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,307300,0,4,1,1230,0,0,0,722,888,0
6,4,322781,3,2,000040,20241213,21513,0,0,20241212,030039,20241212,032439,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,307400,0,2,1,1230,0,0,0,363,447,0
6,4,322781,3,2,000040,20241213,21595,0,0,20241212,030039,20241212,033846,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,307500,0,4,1,1230,0,0,0,759,934,0
6,4,322781,3,2,000040,20241213,21564,0,0,20241212,030039,20241212,033556,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,307600,0,2,1,1230,0,0,0,349,430,0
6,4,322781,3,2,000040,20241213,21391,0,0,20241212,030039,20241212,030314,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,307800,0,2,1,1230,0,0,0,380,467,0
6,4,322781,3,2,000040,20241213,21512,0,0,20241212,030039,20241212,032434,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,307900,0,5,1,1230,0,0,0,962,1183,0
6,4,322781,3,2,000040,20241213,21462,0,0,20241212,030039,20241212,031449,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,308000,0,4,1,1230,0,0,0,748,920,0
6,4,322781,3,2,000040,20241213,21494,0,0,20241212,030039,20241212,032224,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,308100,0,4,1,1230,0,0,0,760,935,0
6,4,322781,3,2,000040,20241213,21532,0,0,20241212,030039,20241212,032947,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,308200,0,2,1,1230,0,0,0,356,438,0
6,4,322781,3,2,000040,20241213,21570,0,0,20241212,030039,20241212,033629,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,308400,0,1,1,1230,0,0,0,184,226,0
6,4,322781,3,2,000040,20241213,21592,0,0,20241212,030039,20241212,033827,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,310100,0,1,1,1230,0,0,0,198,244,0
6,4,322781,3,2,000040,20241213,21597,0,0,20241212,030039,20241212,033903,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,310300,0,5,1,1230,0,0,0,895,1100,0
6,4,322781,3,2,000040,20241213,21571,0,0,20241212,030039,20241212,033631,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,310400,0,1,1,1230,0,0,0,215,264,0
6,4,322781,3,2,000040,20241213,21593,0,0,20241212,030039,20241212,033830,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,310500,0,1,1,1230,0,0,0,195,240,0
6,4,322781,3,2,000040,20241213,21601,0,0,20241212,030039,20241212,034129,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,310600,0,4,1,1230,0,0,0,793,975,0
6,4,322781,3,2,000040,20241213,21590,0,0,20241212,030039,20241212,033820,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,310900,0,1,1,1230,0,0,0,185,228,0
6,4,322781,3,2,000040,20241213,21430,0,0,20241212,030039,20241212,031034,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,311200,0,2,1,1230,0,0,0,355,437,0
6,4,322781,3,2,000040,20241213,21449,0,0,20241212,030039,20241212,031303,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,750400,0,3,1,1230,0,0,0,538,662,0
6,4,322781,3,2,000040,20241213,21454,0,0,20241212,030039,20241212,031342,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,750600,0,4,1,1230,0,0,0,746,918,0
6,4,322781,3,2,000040,20241213,21398,0,0,20241212,030039,20241212,030359,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,750800,0,5,1,1230,0,0,0,1011,1244,0
6,4,322781,3,2,000040,20241213,21485,0,0,20241212,030039,20241212,032109,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,751000,0,1,1,1230,0,0,0,211,260,0
6,4,322781,3,2,000040,20241213,21538,0,0,20241212,030039,20241212,033016,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,751900,0,2,1,1230,0,0,0,355,437,0
6,4,322781,3,2,000040,20241213,21493,0,0,20241212,030039,20241212,032214,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,752000,0,4,1,1230,0,0,0,757,931,0
6,4,322781,3,2,000040,20241213,21536,0,0,20241212,030039,20241212,033008,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,752100,0,2,1,1230,0,0,0,404,497,0
6,4,322781,3,2,000040,20241213,21418,0,0,20241212,030039,20241212,030650,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,752200,0,3,1,1230,0,0,0,591,727,0
6,4,322781,3,2,000040,20241213,21492,0,0,20241212,030039,20241212,032204,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,752300,0,2,1,1230,0,0,0,355,436,0
6,4,322781,3,2,000040,20241213,21416,0,0,20241212,030039,20241212,030635,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,752500,0,2,1,1230,0,0,0,371,457,0
6,4,322781,3,2,000040,20241213,21434,0,0,20241212,030039,20241212,031116,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,753400,0,4,1,1230,0,0,0,823,1013,0
6,4,322781,3,2,000040,20241213,21468,0,0,20241212,030039,20241212,031539,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,754000,0,3,1,1230,0,0,0,656,807,0
6,4,322781,3,2,000040,20241213,21397,0,0,20241212,030039,20241212,030348,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,754200,0,3,1,1230,0,0,0,596,733,0
6,4,322781,3,2,000040,20241213,21613,0,0,20241212,030039,20241212,034241,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,780100,0,2,1,1230,0,0,0,373,459,0
6,4,322781,3,2,000040,20241213,21606,0,0,20241212,030039,20241212,034209,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,781300,0,4,1,1230,0,0,0,795,978,0
6,4,322781,3,2,000040,20241213,21598,0,0,20241212,030039,20241212,033908,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,783000,0,2,1,1230,0,0,0,413,508,0
6,4,322781,3,2,000040,20241213,21533,0,0,20241212,030039,20241212,032952,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,830100,0,2,1,1230,0,0,0,342,421,0
6,4,322781,3,2,000040,20241213,21429,0,0,20241212,030039,20241212,031030,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,830300,0,3,1,1230,0,0,0,616,758,0
6,4,322781,3,2,000040,20241213,21459,0,0,20241212,030039,20241212,031423,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,830700,0,4,1,1230,0,0,0,721,887,0
6,4,322781,3,2,000040,20241213,21451,0,0,20241212,030039,20241212,031317,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,830900,0,3,1,1230,0,0,0,544,670,0
6,4,322781,3,2,000040,20241213,21457,0,0,20241212,030039,20241212,031401,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,831100,0,3,1,1230,0,0,0,604,743,0
6,4,322781,3,2,000040,20241213,21382,0,0,20241212,030039,20241212,030228,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,831300,0,5,1,1230,0,0,0,911,1121,0
6,4,322781,3,2,000040,20241213,21450,0,0,20241212,030039,20241212,031310,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,831400,0,3,1,1230,0,0,0,557,685,0
6,4,322781,3,2,000040,20241213,21507,0,0,20241212,030039,20241212,032346,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,831800,0,1,1,1230,0,0,0,175,215,0
6,4,322781,3,2,000040,20241213,21526,0,0,20241212,030039,20241212,032916,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,831900,0,2,1,1230,0,0,0,380,467,0
6,4,322781,3,2,000040,20241213,21529,0,0,20241212,030039,20241212,032929,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,832100,0,2,1,1230,0,0,0,395,486,0
6,4,322781,3,2,000040,20241213,21417,0,0,20241212,030039,20241212,030643,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,832200,0,3,1,1230,0,0,0,552,679,0
6,4,322781,3,2,000040,20241213,21482,0,0,20241212,030039,20241212,032044,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,840100,0,4,1,1230,0,0,0,729,897,0
6,4,322781,3,2,000040,20241213,21480,0,0,20241212,030039,20241212,032008,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,840200,0,2,1,1230,0,0,0,372,457,0
6,4,322781,3,2,000040,20241213,21469,0,0,20241212,030039,20241212,031546,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,840300,0,3,1,1230,0,0,0,551,677,0
6,4,322781,3,2,000040,20241213,21441,0,0,20241212,030039,20241212,031217,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,840500,0,6,1,1230,0,0,0,1121,1378,0
6,4,322781,3,2,000040,20241213,21440,0,0,20241212,030039,20241212,031203,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,840700,0,3,1,1230,0,0,0,586,720,0
6,4,322781,3,2,000040,20241213,21471,0,0,20241212,030039,20241212,031559,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,840900,0,3,1,1230,0,0,0,531,654,0
6,4,322781,3,2,000040,20241213,21501,0,0,20241212,030039,20241212,032311,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,841000,0,3,1,1230,0,0,0,593,730,0
6,4,322781,3,2,000040,20241213,21522,0,0,20241212,030039,20241212,032851,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,841100,0,2,1,1230,0,0,0,417,513,0
6,4,322781,3,2,000040,20241213,21484,0,0,20241212,030039,20241212,032106,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,841200,0,6,1,1230,0,0,0,1069,1314,0
6,4,322781,3,2,000040,20241213,21413,0,0,20241212,030039,20241212,030608,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,841300,0,1,1,1230,0,0,0,199,245,0
6,4,322781,3,2,000040,20241213,21504,0,0,20241212,030039,20241212,032331,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,841500,0,4,1,1230,0,0,0,814,1002,0
6,4,322781,3,2,000040,20241213,21444,0,0,20241212,030039,20241212,031227,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,841600,0,1,1,1230,0,0,0,201,247,0
6,4,322781,3,2,000040,20241213,21410,0,0,20241212,030039,20241212,030549,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,841900,0,3,1,1230,0,0,0,598,736,0
6,4,322781,3,2,000040,20241213,21583,0,0,20241212,030039,20241212,033749,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,842000,0,2,1,1230,0,0,0,419,516,0
6,4,322781,3,2,000040,20241213,21412,0,0,20241212,030039,20241212,030606,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,842100,0,3,1,1230,0,0,0,576,708,0
6,4,322781,3,2,000040,20241213,21407,0,0,20241212,030039,20241212,030532,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,842600,0,3,1,1230,0,0,0,595,731,0
6,4,322781,3,2,000040,20241213,21523,0,0,20241212,030039,20241212,032856,0,7,000040,B2208A,,20241212,0000,20241214,1200,,0000,842700,0,2,1,1230,0,0,0,361,444,0
